1.000100010001000184e-01,3.113522123102477934e+01,3.113297965811586465e+01,3.113521969910616960e+01,3.113522119588982306e+01,3.964123712877317907e+00,3.963582956782338407e+00,3.964122989881144310e+00,3.964123665913170669e+00,7.199476413808387901e-05,1.364125174052647452e-04,4.920211095903193970e-08,1.823848663572191174e-07,1.128463357206068984e-09,1.184729605820684371e-08,-2.545937277100613905e+00
1.100110011001100146e-01,3.125119856035603050e+01,3.124872701045117651e+01,3.125119687973862170e+01,3.125119852995103642e+01,3.961124654405240975e+00,3.960528521773044819e+00,3.961123851702974097e+00,3.961124596699037603e+00,7.908656367469029237e-05,1.504958021286165409e-04,5.377769449542397441e-08,2.026450407171686469e-07,9.729224950942043283e-10,1.456813617494575528e-08,-2.545937277100634333e+00
1.200120012001200109e-01,3.136762683612965219e+01,3.136492426124183197e+01,3.136762501133439329e+01,3.136762681560302113e+01,3.958233215760511570e+00,3.957581429423826958e+00,3.958232321607098037e+00,3.958233135825627524e+00,8.615809228855519973e-05,1.646659762465213495e-04,5.817447613843931787e-08,2.258971022659571757e-07,6.543890351919835475e-10,2.019458674818669731e-08,-2.545937277100656093e+00
1.300130013001300211e-01,3.148450720194864161e+01,3.148157253840570036e+01,3.148450521965316540e+01,3.148450717859071801e+01,3.955449532216747777e+00,3.954741848543561478e+00,3.955448576215517598e+00,3.955449459917983024e+00,9.320976581013848330e-05,1.789135893208306600e-04,6.296098152325058076e-08,2.416921824921517814e-07,7.418862695067781942e-10,1.827826753038332413e-08,-2.545937277100676965e+00
1.400140014001400313e-01,3.160184075961572958e+01,3.159867296611045262e+01,3.160183862652595721e+01,3.160184074073004012e+01,3.952773835278115655e+00,3.952009956504874300e+00,3.952772800796906072e+00,3.952773754247912219e+00,1.002407906986580539e-04,1.932513230136803889e-04,6.749890895904302073e-08,2.617101945854848908e-07,5.976135884107153835e-10,2.049957999437905302e-08,-2.545937277100698726e+00
1.500150015001500137e-01,3.171962863649274666e+01,3.171622666463103002e+01,3.171962634970903494e+01,3.171962861976176740e+01,3.950206297313296311e+00,3.949385939316707006e+00,3.950205189340951772e+00,3.950206212808332840e+00,1.072513143423990548e-04,2.076747224941809418e-04,7.209364705782660864e-08,2.804846788108230397e-07,5.274645381389448646e-10,2.139254436627978587e-08,-2.545937277100720042e+00
1.600160016001600238e-01,3.183787194378641772e+01,3.183423475020468274e+01,3.183786950273530536e+01,3.183787192920294373e+01,3.947747124490258219e+00,3.946869991698325197e+00,3.947745944634170279e+00,3.947747038389084029e+00,1.142411021740673494e-04,2.221856578633514014e-04,7.667130255019027316e-08,2.988682027329508621e-07,4.580542948889457702e-10,2.181020502966156907e-08,-2.545937277100741802e+00
1.700170017001700340e-01,3.195657179037955942e+01,3.195269833488350386e+01,3.195656919476314428e+01,3.195657177819569483e+01,3.945396528704295136e+00,3.944462317154790121e+00,3.945395278337210154e+00,3.945396442654234281e+00,1.212099821427544105e-04,2.367852109941960363e-04,8.122324359951168916e-08,3.169179766557838381e-07,3.812631925546949284e-10,2.181024397131077548e-08,-2.545937277100764007e+00
1.800180018001800164e-01,3.207572928183550687e+01,3.207161852638443378e+01,3.207572653042264221e+01,3.207572927135345964e+01,3.943154729598722152e+00,3.942163128053917109e+00,3.943153411063673897e+00,3.943154646220905502e+00,1.281578172378768446e-04,2.514741654345260618e-04,8.577865340111029679e-08,3.343858252273135877e-07,3.267906128679687668e-10,2.114495178823331569e-08,-2.545937277100785767e+00
1.900190019001900266e-01,3.219534551823214485e+01,3.219099642793671023e+01,3.219534260965917838e+01,3.219534550860456790e+01,3.941021958960923222e+00,3.939972645704740817e+00,3.941020572460480764e+00,3.941021878739634055e+00,1.350844423449887321e-04,2.662541003600658006e-04,9.034141176800271865e-08,3.518124123375656975e-07,2.990362986609457996e-10,2.035545348451229697e-08,-2.545937277100808416e+00
2.000200020002000367e-01,3.231542159440868289e+01,3.231083313812665381e+01,3.231541852757433730e+01,3.231542158503314965e+01,3.938998457763188465e+00,3.937891100437513892e+00,3.938997001289790578e+00,3.938998378976298564e+00,1.419896772389005375e-04,2.811266207764399959e-04,9.490312037641077252e-08,3.697572907185940195e-07,2.901256668201962385e-10,2.000175698108276453e-08,-2.545937277100830620e+00
2.100210021002100191e-01,3.243595860061088842e+01,3.243112975073984927e+01,3.243595537426406850e+01,3.243595859071727006e+01,3.937084468425649408e+00,3.935918731685260408e+00,3.937082945512517806e+00,3.937084394895633999e+00,1.488733516557210314e-04,2.960913716070593684e-04,9.946821241374334375e-08,3.868124099991405409e-07,3.050200701889961898e-10,1.867626056780434547e-08,-2.545937277100853269e+00
2.200220022002200293e-01,3.255695762129111870e+01,3.255188735460058069e+01,3.255695423465408567e+01,3.255695761056433213e+01,3.935280249205406200e+00,3.934055788066909365e+00,3.935278662373454583e+00,3.935280183746356908e+00,1.557352732253528232e-04,3.111496668487772461e-04,1.040219136083159335e-07,4.032322607613472902e-07,3.294775480829431471e-10,1.663389775234764272e-08,-2.545937277100876361e+00
2.300230023002300395e-01,3.267841973549609946e+01,3.267310703340852740e+01,3.267841618833243444e+01,3.267841972414363028e+01,3.933586069546257669e+00,3.932302527472031350e+00,3.933584418488034640e+00,3.933586012147930688e+00,1.625752447815362485e-04,3.263032895513522515e-04,1.085475887062433275e-07,4.197335952075309914e-07,3.473995768100202059e-10,1.459185739563172381e-08,-2.545937277100899010e+00
2.400240024002400219e-01,3.280034601691932039e+01,3.279478986557267461e+01,3.280034230937916107e+01,3.280034600551603319e+01,3.932002209450778718e+00,3.930659217147204565e+00,3.932000489930758125e+00,3.932002156178991292e+00,1.693930711517421545e-04,3.415543105103549938e-04,1.130335685304406978e-07,4.373141033492606924e-07,3.476575276831223448e-10,1.354825978930416265e-08,-2.545937277100922547e+00
2.500250025002500598e-01,3.292273753344908016e+01,3.291693692404236771e+01,3.292273366619310337e+01,3.292273752306074641e+01,3.930528955068039565e+00,3.929126133784035080e+00,3.930527162325305301e+00,3.930528901467463587e+00,1.761885505668873563e-04,3.569039434744989878e-04,1.174645933636889146e-07,4.561072452988476609e-07,3.155367544458981751e-10,1.363698794498999062e-08,-2.545937277100945639e+00
2.600260026002600422e-01,3.304559534710257651e+01,3.303954927613545323e+01,3.304559132131569044e+01,3.304559533929909065e+01,3.929166598050290116e+00,3.927703563608857529e+00,3.929164730936366201e+00,3.929166543282391899e+00,1.829614780310926411e-04,3.723523563899188804e-04,1.218252188767992904e-07,4.751933717549865201e-07,2.361429950203031757e-10,1.393880784890730507e-08,-2.545937277100969176e+00
2.700270027002700246e-01,3.316892051480372317e+01,3.316262798336352802e+01,3.316891633125170813e+01,3.316892051071528869e+01,3.927915443146437813e+00,3.926391802474141102e+00,3.927913500763212884e+00,3.927915386627514494e+00,1.897116741374416842e-04,3.879005783984509838e-04,1.261286755825700073e-07,4.945073927998951549e-07,1.232610050733928677e-10,1.438903768101117017e-08,-2.545937277100993157e+00
2.800280028002800625e-01,3.329271408801003673e+01,3.328617410125416853e+01,3.329270974628702362e+01,3.329271408757415429e+01,3.926775804559563987e+00,3.925191155951627930e+00,3.926773786635039176e+00,3.926775746336604644e+00,1.964389787681352034e-04,4.035495497593844546e-04,1.304106058050779350e-07,5.138883973125633232e-07,1.309242737314141552e-11,1.482716667324172583e-08,-2.545937277101017138e+00
2.900290029002900449e-01,3.341697711256912839e+01,3.341018867917011193e+01,3.341697261030314792e+01,3.341697711373567614e+01,3.925748006004124768e+00,3.924101939427233177e+00,3.925745913308101187e+00,3.925747947170612928e+00,2.031432518910615602e-04,4.193001115644869243e-04,1.347298998742698148e-07,5.330693718446987258e-07,-3.490883521149152767e-11,1.498657370522126186e-08,-2.545937277101040674e+00
3.000300030003000273e-01,3.354171062363958100e+01,3.353467276012537468e+01,3.354170596058867915e+01,3.354171062646641843e+01,3.924832383374424527e+00,3.923124478197731690e+00,3.924830215564680813e+00,3.924832323916632948e+00,2.098242273083760086e-04,4.351536600460994544e-04,1.390224533917395441e-07,5.523318022182865798e-07,-8.427827258191163765e-11,1.514912887260703249e-08,-2.545937277101065099e+00
3.100310031003100653e-01,3.366691565009159604e+01,3.365962738059820225e+01,3.366691082764745602e+01,3.366691565624768856e+01,3.924029282432611510e+00,3.922259107569260994e+00,3.924027038313905091e+00,3.924029221488721575e+00,2.164816512787370525e-04,4.511115325452251198e-04,1.432398557129143667e-07,5.718914271269080970e-07,-1.828528811078438239e-10,1.553094677642803408e-08,-2.545937277101089524e+00
3.200320032003200477e-01,3.379259321612775580e+01,3.378505357034084255e+01,3.379258823500347120e+01,3.379259322658042919e+01,3.923339057957132336e+00,3.921506172957667680e+00,3.923336736694449378e+00,3.923338995030605236e+00,2.231153359167147672e-04,4.671747642476337613e-04,1.474028421772718420e-07,5.916548757748621233e-07,-3.093184748104250957e-10,1.603902343656364929e-08,-2.545937277101113949e+00
3.300330033003300301e-01,3.391874433964610347e+01,3.391095235218606518e+01,3.391873919900243095e+01,3.391874435378677077e+01,3.922762074602751170e+00,3.920866029990728752e+00,3.922759676179154553e+00,3.922762010020298007e+00,2.297251154704621446e-04,4.833442803727591068e-04,1.515576054656626719e-07,6.114119467364528078e-07,-4.168983132796937839e-10,1.646351523107298548e-08,-2.545937277101139262e+00
3.400340034003400680e-01,3.404537003358579739e+01,3.403732474185035528e+01,3.404536472860992546e+01,3.404537004680819479e+01,3.922298706195103790e+00,3.920339044612275448e+00,3.922296232681588002e+00,3.922298642376666145e+00,2.363108912461640474e-04,4.996206891976739646e-04,1.558207728889189345e-07,6.306285423599876606e-07,-3.883757875493832080e-10,1.627067248722826888e-08,-2.545937277101164575e+00
3.500350035003500504e-01,3.417247128976833181e+01,3.416417174773380339e+01,3.417246582520613885e+01,3.417247130700022950e+01,3.921949344201776988e+00,3.919925593188249735e+00,3.921946792664580794e+00,3.921949278567964825e+00,2.428721635070454020e-04,5.160064131167765248e-04,1.599112381025127429e-07,6.505788250340156973e-07,-5.042625550965668034e-10,1.673499742162418184e-08,-2.545937277101189000e+00
3.600360036003600328e-01,3.430004910615718217e+01,3.429149437071651363e+01,3.430004348237706324e+01,3.430004912792366412e+01,3.921714383441720297e+00,3.919626062614725903e+00,3.921711753250770816e+00,3.921714315722384825e+00,2.494088394506957583e-04,5.325020189669374144e-04,1.639583693165774060e-07,6.706737646645349391e-07,-6.345904019791422165e-10,1.726778874017065993e-08,-2.545937277101214313e+00
3.700370037003700707e-01,3.442810446854507234e+01,3.441929360395158000e+01,3.442809868570213183e+01,3.442810449513216042e+01,3.921594231685490151e+00,3.919440850427926559e+00,3.921591522335184266e+00,3.921594161740636686e+00,2.559206999485640370e-04,5.491086355046157028e-04,1.679686706477944207e-07,6.908798171912262386e-07,-7.722495471966074149e-10,1.783582118199265289e-08,-2.545937277101240070e+00
3.800380038003800531e-01,3.455663835593998812e+01,3.454757043265453831e+01,3.455663241253824935e+01,3.455663838595626203e+01,3.921589306831714694e+00,3.919370364916266780e+00,3.921586518699888835e+00,3.921589235410605667e+00,2.624075638390651016e-04,5.658272046953881102e-04,1.719901593882902407e-07,7.109698664779121983e-07,-8.686109337860549520e-10,1.821228676406614591e-08,-2.545937277101265828e+00
3.900390039003900355e-01,3.468565173716190486e+01,3.467632583388920153e+01,3.468564563180008520e+01,3.468565176928370875e+01,3.921700038710006275e+00,3.919415025234455285e+00,3.921697172130751863e+00,3.921699966524111236e+00,2.688691953483358455e-04,5.826589114405130191e-04,1.760198097452088990e-07,7.309532157271763887e-07,-9.260833305617506766e-10,1.840678642595940128e-08,-2.545937277101291585e+00
4.000400040004000735e-01,3.481514556674418515e+01,3.480556077634984291e+01,3.481513930373667165e+01,3.481514560533599933e+01,3.921926871252519042e+00,3.919575261519690823e+00,3.921923923536335899e+00,3.921926795995806181e+00,2.753051937113752765e-04,5.996057065891189372e-04,1.798931876211562312e-07,7.515989665055431325e-07,-1.108477748994736902e-09,1.918870884949108008e-08,-2.545937277101317342e+00
4.100410041004100559e-01,3.494512079614913347e+01,3.493527622013971268e+01,3.494511437970415813e+01,3.494512084544112440e+01,3.922270256547431000e+00,3.919851515009981302e+00,3.922267225068967189e+00,3.922270175984246432e+00,2.817153234881832166e-04,6.166687604996371266e-04,1.836149032871712069e-07,7.728887265609410232e-07,-1.410554315177231040e-09,2.053993715335299939e-08,-2.545937277101343987e+00
4.200420042004200383e-01,3.507557836852770095e+01,3.506547311654573207e+01,3.507557180193467161e+01,3.507557843180245527e+01,3.922730657615720151e+00,3.920244238164624750e+00,3.922727540248011291e+00,3.922730570015169782e+00,2.880993686204195558e-04,6.338491393152836158e-04,1.872126800117287072e-07,7.946932840795796774e-07,-1.803954696347017603e-09,2.233152311874625152e-08,-2.545937277101370633e+00
4.300430043004300762e-01,3.520651921816234875e+01,3.519615240780936460e+01,3.520651250330127624e+01,3.520651929726366092e+01,3.923308548705330967e+00,3.920753894786883631e+00,3.923305344085392221e+00,3.923308453107016369e+00,2.944571228057135995e-04,6.511478479790627598e-04,1.907277749015808232e-07,8.168156796649053790e-07,-2.246780253306992451e-09,2.436675918068416977e-08,-2.545937277101396834e+00
4.400440044004400586e-01,3.533794427019903139e+01,3.532731502689359360e+01,3.533793740707888276e+01,3.533794436506960324e+01,3.924004415432146953e+00,3.921380960148888040e+00,3.924001123213389342e+00,3.924004311898729558e+00,3.007883883727096642e-04,6.685658336523544847e-04,1.942139049221559722e-07,8.389946618468930188e-07,-2.684665840137202041e-09,2.638463325568999750e-08,-2.545937277101423923e+00
4.500450045004500410e-01,3.546985444037909474e+01,3.545896189724592773e+01,3.546984742670110080e+01,3.546985454862319642e+01,3.924818754920960995e+00,3.922125921118806868e+00,3.924815376014751944e+00,3.924818644779872301e+00,3.070929752890914780e-04,6.861039885670734435e-04,1.977363060716289337e-07,8.609075781688203896e-07,-3.051721056930811737e-09,2.806271972579575930e-08,-2.545937277101450569e+00
4.600460046004600789e-01,3.560225063477122376e+01,3.559109393255738496e+01,3.560224346551295582e+01,3.560225075123809546e+01,3.925752075946444819e+00,3.922989276290317129e+00,3.925748612755165290e+00,3.925751962023096286e+00,3.133707003046182671e-04,7.037631523028914805e-04,2.013709285259122358e-07,8.821726926538454201e-07,-3.271334525932074051e-09,2.901949647573874740e-08,-2.545937277101477658e+00
4.700470047004700613e-01,3.573513374804242915e+01,3.572371203651734817e+01,3.573512641651935695e+01,3.573513386588715690e+01,3.926804899888042932e+00,3.923971536114415848e+00,3.926801355718109843e+00,3.926804785919003393e+00,3.196213453575407642e-04,7.215443206021940597e-04,2.051628832254643098e-07,9.025581925882386626e-07,-3.297727345440432324e-09,2.902335166749311466e-08,-2.545937277101505192e+00
4.800480048004800437e-01,3.586850465893442674e+01,3.585681710256427124e+01,3.586849716212929451e+01,3.586850477494664347e+01,3.927977763241780274e+00,3.925073223033606062e+00,3.927974139342149229e+00,3.927977650913435426e+00,3.258445391378832017e-04,7.394492492689365339e-04,2.090080198079018290e-07,9.225865953104727680e-07,-3.234375612399166476e-09,2.859699102653834793e-08,-2.545937277101533169e+00
4.900490049004900817e-01,3.600236423850648748e+01,3.599041001363213610e+01,3.600235657389571031e+01,3.600236434993603041e+01,3.929271213019652986e+00,3.926294871618499105e+00,3.929267510360687776e+00,3.929271103747236982e+00,3.320399959057602135e-04,7.574792473708010648e-04,2.128918736112247326e-07,9.423271554636584217e-07,-3.095061818382172967e-09,2.780984311861273853e-08,-2.545937277101560703e+00
5.000500050005001196e-01,3.613671334683841962e+01,3.612449164189260387e+01,3.613670551225086314e+01,3.613671345125341361e+01,3.930685808578056051e+00,3.927637028706870925e+00,3.930682027944238488e+00,3.930685703598523428e+00,3.382074298930405815e-04,7.756356065223223798e-04,2.168040984051818352e-07,9.618254934831423918e-07,-2.889443568988188417e-09,2.670768861590288807e-08,-2.545937277101588236e+00
5.100510051005100465e-01,3.627155283222725757e+01,3.625906284849277483e+01,3.627154482623726750e+01,3.627155292790639862e+01,3.932222122056967528e+00,3.929100253545213750e+00,3.932218263845239647e+00,3.932222022227503277e+00,3.443465404487835850e-04,7.939196756567533375e-04,2.207236626206474604e-07,9.811784807981416700e-07,-2.637856214676593496e-09,2.538754453638743442e-08,-2.545937277101617102e+00
5.200520052005200844e-01,3.640688353086726892e+01,3.639412448328850758e+01,3.640687535323399970e+01,3.640688361723840671e+01,3.933880738549847322e+00,3.930685117932818606e+00,3.933876802545465345e+00,3.933880644123889603e+00,3.504570109095904874e-04,8.123328665542420193e-04,2.246177776320681267e-07,1.000539834216702439e-06,-2.372384819046241312e-09,2.400325886706666889e-08,-2.545937277101645080e+00
5.300530053005301223e-01,3.654270626652994025e+01,3.652967738457316926e+01,3.654269791867834272e+01,3.654270634465031264e+01,3.935662256273536830e+00,3.932392206368437115e+00,3.935658241406069013e+00,3.935662166656946237e+00,3.565385076229111473e-04,8.308766586581912798e-04,2.284409790738543682e-07,1.020125002194138514e-06,-2.137782894988771651e-09,2.277039663399991783e-08,-2.545937277101673502e+00
5.400540054005400492e-01,3.667902185024397710e+01,3.666572237880181717e+01,3.667901333578272016e+01,3.667902192331735023e+01,3.937567286738155925e+00,3.934222116199558528e+00,3.937563190820301706e+00,3.937567200228212716e+00,3.625906791206173633e-04,8.495526031679588846e-04,2.321343598447110823e-07,1.040215329910420687e-06,-1.992238872360821310e-09,2.197040378215029987e-08,-2.545937277101702367e+00
5.500550055005500871e-01,3.681583108082562461e+01,3.680226028031066932e+01,3.681582240524679861e+01,3.681583115390120753e+01,3.939596454484666666e+00,3.936175457774346853e+00,3.939592274368955316e+00,3.939596368426946160e+00,3.686131785307766992e-04,8.683622167507784768e-04,2.356480506158959892e-07,1.061051749752496110e-06,-1.984895648768753135e-09,2.184429839440291159e-08,-2.545937277101730789e+00
5.600560056005601250e-01,3.695313474966294365e+01,3.693929189103182154e+01,3.695312591496468713e+01,3.695313482425719798e+01,3.941750394659366385e+00,3.938252854596281605e+00,3.941746128978566688e+00,3.941750308188331609e+00,3.746058006959308048e-04,8.873063266064636946e-04,2.390784521089069869e-07,1.082179329639242075e-06,-2.018617766376804984e-09,2.193721725610787229e-08,-2.545937277101760099e+00
5.700570057005700519e-01,3.709093363225598239e+01,3.707681800020310448e+01,3.709092463972714171e+01,3.709093370913648613e+01,3.944029757322675689e+00,3.940454943481545680e+00,3.944025405082433267e+00,3.944029669954499884e+00,3.805682594250555674e-04,9.063861230998161668e-04,2.424454700934947381e-07,1.103500863385153883e-06,-2.072757307843443773e-09,2.215200725676899954e-08,-2.545937277101789853e+00
5.800580058005800899e-01,3.722922848991751721e+01,3.721483938407303071e+01,3.722921934091875329e+01,3.722922856988321172e+01,3.946435206591549338e+00,3.942782374719204785e+00,3.946430766784484678e+00,3.946435117838403617e+00,3.865002426355242647e-04,9.256029001168943017e-04,2.457477400155371728e-07,1.125017093209706605e-06,-2.147927790987564237e-09,2.248944707705162322e-08,-2.545937277101818719e+00
5.900590059005901278e-01,3.736802007037002227e+01,3.735335680560071836e+01,3.736801076620991324e+01,3.736802015412647648e+01,3.948967420343116874e+00,3.945235812234224593e+00,3.948962892026057325e+00,3.948967329790594061e+00,3.924014368888319279e-04,9.449579375278944690e-04,2.489872380582023812e-07,1.146709146350837766e-06,-2.241393952875419467e-09,2.293068368884068379e-08,-2.545937277101848473e+00
6.000600060006000547e-01,3.750730910747691382e+01,3.749237101415073425e+01,3.750729964924360615e+01,3.750730919546710851e+01,3.951627090358527550e+00,3.947815933753371809e+00,3.951622472755618620e+00,3.951626997768949323e+00,3.982715284472840961e-04,9.644524946330292796e-04,2.521704044554678772e-07,1.168532051062184101e-06,-2.345947944008368020e-09,2.343074791965363653e-08,-2.545937277101878671e+00
6.100610061006100926e-01,3.764709632097382297e+01,3.763188274518275023e+01,3.764708670931683088e+01,3.764709641315905486e+01,3.954414922466800153e+00,3.950523430974045347e+00,3.954410215101488824e+00,3.954414827911401087e+00,4.041102044461528835e-04,9.840878028872241789e-04,2.553093845577011203e-07,1.190407532751501896e-06,-2.448667783207337423e-09,2.391134995189759506e-08,-2.545937277101907981e+00
6.200620062006201305e-01,3.778738241619978311e+01,3.777189271993592001e+01,3.778737265105662857e+01,3.778738251178542384e+01,3.957331636688669274e+00,3.953359009736087781e+00,3.957326839547612884e+00,3.957331540711707785e+00,4.099171541774358860e-04,1.003865057896846441e-03,2.584233818310815067e-07,1.212216083159426229e-06,-2.529565019430506960e-09,2.425294877983761062e-08,-2.545937277101938179e+00
6.300630063006300574e-01,3.792816808358564629e+01,3.791240164510791999e+01,3.792815816409060403e+01,3.792816818092895659e+01,3.960377967526685694e+00,3.956323390196622825e+00,3.960373081112426252e+00,3.960377871198326627e+00,4.156920640875775338e-04,1.023785447578129219e-03,2.615337239698433466e-07,1.233825230699746609e-06,-2.566517583627770478e-09,2.432302165525434383e-08,-2.545937277101969265e+00
6.400640064006400953e-01,3.806945399525296381e+01,3.805341021252855427e+01,3.806944392271183375e+01,3.806945409483693510e+01,3.963554665995447923e+00,3.959417307007969455e+00,3.963549689530872389e+00,3.963554569116433335e+00,4.214345371596373447e-04,1.043850617975359499e-03,2.645832832620419260e-07,1.255555932715951966e-06,-2.615849738843440512e-09,2.444245702461972219e-08,-2.545937277101999019e+00
6.500650065006501332e-01,3.821124080884509056e+01,3.819491909882777492e+01,3.821123058553808960e+01,3.821124091208039175e+01,3.966862497296389289e+00,3.962641509498685988e+00,3.966857429439617277e+00,3.966862399113142423e+00,4.271442034286808171e-04,1.064062039100198507e-03,2.675471087709249473e-07,1.277547879581389211e-06,-2.701699788105145920e-09,2.475085711515681436e-08,-2.545937277102029661e+00
6.600660066006600601e-01,3.835352916691623193e+01,3.833692896509813863e+01,3.835351879516527873e+01,3.835352927520751365e+01,3.970302241167739332e+00,3.965996761857789821e+00,3.970297080565519554e+00,3.970302140925978662e+00,4.328207124264495868e-04,1.084421046162770347e-03,2.704249433750730112e-07,1.299800847972790692e-06,-2.823502401782684194e-09,2.524789161654199497e-08,-2.545937277102061191e+00
6.700670067006700981e-01,3.849631969585043834e+01,3.847944045655147249e+01,3.849630917781497885e+01,3.849631981039118500e+01,3.973874692517490370e+00,3.969483843322209271e+00,3.973869437917402436e+00,3.973874589574656557e+00,4.384637137348294236e-04,1.104928950967865248e-03,2.732218441290986469e-07,1.322286306064934721e-06,-2.975368751354091611e-09,2.590490183464529974e-08,-2.545937277102091834e+00
6.800680068006801360e-01,3.863961300556334777e+01,3.862245420216977720e+01,3.863960234297599783e+01,3.863961312707050411e+01,3.977580661585031319e+00,3.973103548367519000e+00,3.977575311981189632e+00,3.977580555556217146e+00,4.440728583668794192e-04,1.125587033533149723e-03,2.759496413280814310e-07,1.344939121751192823e-06,-3.144626637927903933e-09,2.665660943019958295e-08,-2.545937277102123808e+00
6.900690069006900629e-01,3.878340968920386445e+01,3.876597081435017600e+01,3.878339888303984395e+01,3.878340981758625361e+01,3.981420974102788612e+00,3.976856686902011440e+00,3.981415528918453628e+00,3.981420865043583834e+00,4.496478002691677868e-04,1.146396532912657626e-03,2.786285194388629391e-07,1.367648477868282068e-06,-3.310239872997927509e-09,2.739203050556146233e-08,-2.545937277102154894e+00
7.000700070007001008e-01,3.892771032285585875e+01,3.890999088854385235e+01,3.892769937293002158e+01,3.892771045681016062e+01,3.985396471457859580e+00,3.980744084464162835e+00,3.985390930768436757e+00,3.985396360087585244e+00,4.551881979455308768e-04,1.167358637218570078e-03,2.812887207172299277e-07,1.390247987246278378e-06,-3.441104055749430606e-09,2.794459099205106405e-08,-2.545937277102185980e+00
7.100710071007101387e-01,3.907251546511317741e+01,3.905451500288888411e+01,3.907250436972500296e+01,3.907251560176786853e+01,3.989508010923552561e+00,3.984766582423544534e+00,3.989502375653600552e+00,3.989507898822510779e+00,4.606937129595723227e-04,1.188474490344589712e-03,2.839691287437157141e-07,1.412522530742954215e-06,-3.497463357345919571e-09,2.809896395136141681e-08,-2.545937277102218399e+00
